games_played,spy_win_ratio
474,0.7384
475,0.73895
476,0.7395
477,0.74004
478,0.74059
479,0.74113
480,0.74167
481,0.7422
482,0.74274
483,0.7412
484,0.74174
485,0.74021
486,0.74074
487,0.74127
488,0.73975
489,0.74029
490,0.74082
491,0.74134
492,0.73984
493,0.73834
494,0.73887
495,0.73737
496,0.73589
497,0.73642
498,0.73695
499,0.73747
500,0.738
501,0.73852
502,0.73904
503,0.73956
504,0.74008
505,0.74059
506,0.74111
507,0.73964
508,0.74016
509,0.74067
510,0.73922
511,0.73777
512,0.73828
513,0.73684
514,0.73541
515,0.73592
516,0.73643
517,0.73694
518,0.73745
519,0.73796
520,0.73846
521,0.73896
522,0.73946
523,0.73996
524,0.74046
525,0.74095
526,0.74144
527,0.74194
528,0.74242
529,0.74291
530,0.7434
531,0.742
532,0.7406
533,0.74109
534,0.74157
535,0.74206
536,0.74254
537,0.74302
538,0.74349
539,0.74397
540,0.74444
541,0.74307
542,0.74354
543,0.74401
544,0.74265
545,0.74312
546,0.74359
547,0.74223
548,0.7427
549,0.74135
550,0.74182
551,0.74229
552,0.74275
553,0.74141
554,0.74188
555,0.74234
556,0.74281
557,0.74327
558,0.74373
559,0.74419
560,0.74464
561,0.7451
562,0.74555
563,0.74423
564,0.74468
565,0.74513
566,0.74558
567,0.74427
568,0.74472
569,0.74341
570,0.74386
571,0.74431
572,0.74476
573,0.7452
574,0.74564
575,0.74435
576,0.74479
577,0.74523
578,0.74567
579,0.74611
580,0.74483
581,0.74527
582,0.74399
583,0.74271
584,0.74315
585,0.74359
586,0.74403
587,0.74446
588,0.7432
589,0.74363
590,0.74407
591,0.7445
592,0.74493
593,0.74536
594,0.74411
595,0.74454
596,0.74497
597,0.74539
598,0.74582
599,0.74624
600,0.74667
601,0.74709
602,0.74751
603,0.74793
604,0.74834
605,0.74711
606,0.74752
607,0.74794
608,0.74836
609,0.74713
610,0.74754
611,0.74795
612,0.74837
613,0.74715
614,0.74593
615,0.74634
616,0.74675
617,0.74554
618,0.74595
619,0.74637
620,0.74677
621,0.74718
622,0.74759
623,0.74799
624,0.74679
625,0.7472
626,0.7476
627,0.74801
628,0.74841
629,0.74722
630,0.74603
631,0.74485
632,0.74367
633,0.74408
634,0.74448
635,0.74488
636,0.74528
637,0.74568
638,0.74608
639,0.74648
640,0.74531
641,0.74415
642,0.74299
643,0.74339
644,0.74379
645,0.74264
646,0.74303
647,0.74343
648,0.74383
649,0.74422
650,0.74462
651,0.74347
652,0.74387
653,0.74426
654,0.74312
655,0.74351
656,0.7439
657,0.74429
658,0.74316
659,0.74355
660,0.74242
661,0.74281
662,0.7432
663,0.74359
664,0.74398
665,0.74436
666,0.74474
667,0.74513
668,0.74551
669,0.74589
670,0.74627
671,0.74665
672,0.74702
673,0.7474
674,0.74777
675,0.74815
676,0.74852
677,0.74742
678,0.74779
679,0.74669
680,0.74559
681,0.74596
682,0.74633
683,0.74671
684,0.74708
685,0.74745
686,0.74781
687,0.74672
688,0.74709
689,0.74746
690,0.74783
691,0.74819
692,0.74855
693,0.74747
694,0.74784
695,0.7482
696,0.74856
697,0.74892
698,0.74928
699,0.74964
700,0.75
701,0.75036
702,0.75071
703,0.74964
704,0.75
705,0.75035
706,0.74929
707,0.74965
708,0.75
709,0.75035
710,0.7493
711,0.74965
712,0.75
713,0.75035
714,0.7507
715,0.75105
716,0.7514
717,0.75174
718,0.7507
719,0.74965
720,0.75
721,0.74896
722,0.74792
723,0.74827
724,0.74862
725,0.74897
726,0.74931
727,0.74966
728,0.74863
729,0.74897
730,0.74932
731,0.74966
732,0.75
733,0.75034
734,0.74932
735,0.74966
736,0.75
737,0.74898
738,0.74932
739,0.74966
740,0.74865
741,0.74899
742,0.74933
743,0.74966
744,0.75
745,0.75034
746,0.74933
747,0.74833
748,0.74866
749,0.749
750,0.748
751,0.74834
752,0.74867
753,0.749
754,0.74934
755,0.74967
756,0.75
757,0.75033
758,0.75066
759,0.74967
760,0.75
761,0.74901
762,0.74934
763,0.74836
764,0.74738
765,0.74771
766,0.74804
767,0.74837
768,0.7487
769,0.74772
770,0.74805
771,0.74708
772,0.74741
773,0.74774
774,0.74806
775,0.7471
776,0.74742
777,0.74646
778,0.7455
779,0.74583
780,0.74615
781,0.74648
782,0.7468
783,0.74585
784,0.74617
785,0.74522
786,0.74555
787,0.74587
788,0.74619
789,0.74651
790,0.74557
791,0.74589
792,0.74621
793,0.74653
794,0.74685
795,0.74717
796,0.74749
797,0.7478
798,0.74812
799,0.74844
800,0.74875
801,0.74906
802,0.74938
803,0.74844
804,0.74876
805,0.74907
806,0.74938
807,0.74969
808,0.75
809,0.75031
810,0.74938
811,0.74969
812,0.74877
813,0.74908
814,0.74816
815,0.74847
816,0.74755
817,0.74786
818,0.74817
819,0.74847
820,0.74878
821,0.74909
822,0.74939
823,0.74848
824,0.74757
825,0.74788
826,0.74697
827,0.74728
828,0.74758
829,0.74789
830,0.74819
831,0.7485
832,0.7476
833,0.7467
834,0.747
835,0.74731
836,0.74641
837,0.74671
838,0.74702
839,0.74613
840,0.74643
841,0.74673
842,0.74703
843,0.74733
844,0.74763
845,0.74793
846,0.74823
847,0.74852
848,0.74882
849,0.74794
850,0.74824
851,0.74853
852,0.74765
853,0.74795
854,0.74707
855,0.74737
856,0.74766
857,0.74796
858,0.74825
859,0.74854
860,0.74884
861,0.74913
862,0.74942
863,0.74971
864,0.74884
865,0.74913
866,0.74942
867,0.74971
868,0.75
869,0.75029
870,0.74943
871,0.74971
872,0.75
873,0.74914
874,0.74943
875,0.74971
876,0.75
877,0.75029
878,0.75057
879,0.75085
880,0.75114
881,0.75028
882,0.75057
883,0.74972
884,0.75
885,0.75028
886,0.75056
887,0.74972
888,0.74887
889,0.74916
890,0.74831
891,0.7486
892,0.74888
893,0.74916
894,0.74944
895,0.74972
896,0.74888
897,0.74916
898,0.74944
899,0.74972
900,0.75
901,0.74917
902,0.74834
903,0.74862
904,0.74779
905,0.74807
906,0.74834
907,0.74862
908,0.7489
909,0.74917
910,0.74945
911,0.74973
912,0.75
913,0.74918
914,0.74836
915,0.74863
916,0.74891
917,0.74809
918,0.74837
919,0.74864
920,0.74891
921,0.74919
922,0.74946
923,0.74973
924,0.75
925,0.74919
926,0.74946
927,0.74973
928,0.75
929,0.75027
930,0.74946
931,0.74973
932,0.75
933,0.75027
934,0.74946
935,0.74973
936,0.74893
937,0.7492
938,0.7484
939,0.7476
940,0.74787
941,0.74708
942,0.74628
943,0.74655
944,0.74682
945,0.74709
946,0.74736
947,0.74762
948,0.74789
949,0.74816
950,0.74842
951,0.74763
952,0.74685
953,0.74711
954,0.74633
955,0.74555
956,0.74477
957,0.74399
958,0.74426
959,0.74348
960,0.74375
961,0.74298
962,0.7422
963,0.74247
964,0.74274
965,0.74301
966,0.74327
967,0.74354
968,0.7438
969,0.74407
970,0.7433
971,0.74356
972,0.74383
973,0.74306
974,0.74333
975,0.74359
976,0.74283
977,0.74309
978,0.74233
979,0.74259
980,0.74286
981,0.7421
982,0.74236
983,0.74262
984,0.74289
985,0.74315
986,0.74239
987,0.74164
988,0.7419
989,0.74216
990,0.74242
991,0.74268
992,0.74294
993,0.7432
994,0.74346
995,0.74372
996,0.74398
997,0.74423
998,0.74349
999,0.74274
1000,0.743
1001,0.74326
1002,0.74351
1003,0.74377
1004,0.74303
1005,0.74328
1006,0.74354
1007,0.74379
1008,0.74405
1009,0.7443
1010,0.74455
1011,0.74382
1012,0.74308
1013,0.74334
1014,0.74359
1015,0.74384
1016,0.74409
1017,0.74435
1018,0.74361
1019,0.74387
1020,0.74412
1021,0.74437
1022,0.74462
1023,0.74487
1024,0.74512
1025,0.74537
1026,0.74464
1027,0.74489
1028,0.74514
1029,0.74441
1030,0.74466
1031,0.74394
1032,0.74322
1033,0.7425
1034,0.74275
1035,0.74203
1036,0.74131
1037,0.7406
1038,0.74085
1039,0.7411
1040,0.74135
1041,0.74063
1042,0.74088
1043,0.74113
1044,0.74138
1045,0.74163
1046,0.74187
1047,0.74212
1048,0.74141
1049,0.74071
1050,0.74095
1051,0.7412
1052,0.74144
1053,0.74169
1054,0.74194
1055,0.74218
1056,0.74148
1057,0.74172
1058,0.74197
1059,0.74221
1060,0.74151
1061,0.74175
1062,0.74105
1063,0.74036
1064,0.7406
1065,0.74085
1066,0.74109
1067,0.74133
1068,0.74157
1069,0.74181
1070,0.74206
1071,0.7423
1072,0.74254
1073,0.74278
1074,0.74302
1075,0.74326
1076,0.74349
1077,0.74373
1078,0.74397
1079,0.74421
1080,0.74444
1081,0.74468
1082,0.74492
1083,0.74515
1084,0.74446
1085,0.7447
1086,0.74494
1087,0.74425
1088,0.74449
1089,0.7438
1090,0.74312
1091,0.74335
1092,0.74267
1093,0.74199
1094,0.74223
1095,0.74247
1096,0.7427
1097,0.74294
1098,0.74317
1099,0.7434
1100,0.74273
1101,0.74296
1102,0.74319
1103,0.74343
1104,0.74366
1105,0.74389
1106,0.74322
1107,0.74345
1108,0.74278
1109,0.74211
1110,0.74234
1111,0.74257
1112,0.74281
1113,0.74214
1114,0.74237
1115,0.7426
1116,0.74194
1117,0.74217
1118,0.7424
1119,0.74263
1120,0.74196
1121,0.74219
1122,0.74242
1123,0.74265
1124,0.74199
1125,0.74222
1126,0.74245
1127,0.74268
1128,0.74291
1129,0.74314
1130,0.74336
1131,0.74359
1132,0.74382
1133,0.74404
1134,0.74427
1135,0.74449
1136,0.74472
1137,0.74494
1138,0.74517
1139,0.74539
1140,0.74561
1141,0.74496
1142,0.74431
1143,0.74366
1144,0.74301
1145,0.74323
1146,0.74346
1147,0.74368
1148,0.74303
1149,0.74326
1150,0.74348
1151,0.7437
1152,0.74392
1153,0.74415
1154,0.7435
1155,0.74372
1156,0.74394
1157,0.74417
1158,0.74439
1159,0.74461
1160,0.74483
1161,0.74505
1162,0.74527
1163,0.74549
1164,0.74485
1165,0.74506
1166,0.74528
1167,0.7455
1168,0.74572
1169,0.74594
1170,0.74615
1171,0.74637
1172,0.74659
1173,0.7468
1174,0.74617
1175,0.74638
1176,0.7466
1177,0.74681
1178,0.74703
1179,0.7464
1180,0.74661
1181,0.74682
1182,0.74704
1183,0.74725
1184,0.74747
1185,0.74768
1186,0.74705
1187,0.74726
1188,0.74747
1189,0.74769
1190,0.7479
1191,0.74811
1192,0.74832
1193,0.74769
1194,0.74707
1195,0.74728
1196,0.74666
1197,0.74687
1198,0.74624
1199,0.74646
1200,0.74667
1201,0.74688
1202,0.74709
1203,0.74647
1204,0.74668
1205,0.74689
1206,0.7471
1207,0.74731
1208,0.74669
1209,0.7469
1210,0.74711
1211,0.74732
1212,0.7467
1213,0.74691
1214,0.74629
1215,0.7465
1216,0.74589
1217,0.74528
1218,0.74548
1219,0.74569
1220,0.7459
1221,0.74611
1222,0.7455
1223,0.74571
1224,0.7451
1225,0.74449
1226,0.74388
1227,0.74328
1228,0.74267
1229,0.74207
1230,0.74146
1231,0.74086
1232,0.74107
1233,0.74128
1234,0.74149
1235,0.7417
1236,0.7411
1237,0.74131
1238,0.74152
1239,0.74173
1240,0.74194
1241,0.74134
1242,0.74155
1243,0.74175
1244,0.74196
1245,0.74137
1246,0.74157
1247,0.74178
1248,0.74199
1249,0.74219
1250,0.7416
1251,0.74181
1252,0.74121
1253,0.74142
1254,0.74163
1255,0.74104
1256,0.74124
1257,0.74065
1258,0.74006
1259,0.74027
1260,0.74048
1261,0.73989
1262,0.7401
1263,0.73951
1264,0.73972
1265,0.73992
1266,0.74013
1267,0.74033
1268,0.74054
1269,0.73995
1270,0.74016
1271,0.74036
1272,0.74057
1273,0.74077
1274,0.74097
1275,0.74039
1276,0.7406
1277,0.7408
1278,0.74022
1279,0.74042
1280,0.74062
1281,0.74083
1282,0.74103
1283,0.74045
1284,0.74065
1285,0.74086
1286,0.74106
1287,0.74048
1288,0.73991
1289,0.74011
1290,0.74031
1291,0.74051
1292,0.74071
1293,0.74091
1294,0.74111
1295,0.74131
1296,0.74074
1297,0.74094
1298,0.74037
1299,0.74057
1300,0.74077
1301,0.74097
1302,0.74117
1303,0.74137
1304,0.74156
1305,0.74176
1306,0.74196
1307,0.74216
1308,0.74235
1309,0.74255
1310,0.74198
1311,0.74218
1312,0.74162
1313,0.74181
1314,0.74201
1315,0.74221
1316,0.7424
1317,0.7426
1318,0.74279
1319,0.74299
1320,0.74318
1321,0.74338
1322,0.74357
1323,0.74376
1324,0.74396
1325,0.74415
1326,0.74434
1327,0.74454
1328,0.74473
1329,0.74492
1330,0.74436
1331,0.7438
1332,0.74399
1333,0.74419
1334,0.74438
1335,0.74457
1336,0.74476
1337,0.7442
1338,0.74439
1339,0.74459
1340,0.74403
1341,0.74348
1342,0.74367
1343,0.74386
1344,0.74405
1345,0.74424
1346,0.74443
1347,0.74462
1348,0.74481
1349,0.745
1350,0.74444
1351,0.74389
1352,0.74334
1353,0.74353
1354,0.74372
1355,0.74391
1356,0.7441
1357,0.74429
1358,0.74448
1359,0.74393
1360,0.74338
1361,0.74357
1362,0.74302
1363,0.74248
1364,0.74267
1365,0.74286
1366,0.74305
1367,0.74323
1368,0.74342
1369,0.74361
1370,0.74307
1371,0.74325
1372,0.74344
1373,0.74363
1374,0.74381
1375,0.744
1376,0.74419
1377,0.74437
1378,0.74456
1379,0.74402
1380,0.74348
1381,0.74366
1382,0.74385
1383,0.74403
1384,0.74422
1385,0.7444
1386,0.74459
1387,0.74477
1388,0.74496
1389,0.74514
1390,0.74532
1391,0.74479
1392,0.74497
1393,0.74515
1394,0.74462
1395,0.74409
1396,0.74427
1397,0.74445
1398,0.74392
1399,0.74339
1400,0.74357
1401,0.74375
1402,0.74394
1403,0.74412
1404,0.7443
1405,0.74448
1406,0.74395
1407,0.74343
1408,0.74361
1409,0.74308
1410,0.74326
1411,0.74274
1412,0.74292
1413,0.7431
1414,0.74328
1415,0.74346
1416,0.74364
1417,0.74382
1418,0.74401
1419,0.74419
1420,0.74437
1421,0.74455
1422,0.74473
1423,0.74491
1424,0.74438
1425,0.74456
1426,0.74474
1427,0.74422
1428,0.7444
1429,0.74458
1430,0.74476
1431,0.74493
1432,0.74511
1433,0.74529
1434,0.74547
1435,0.74495
1436,0.74443
1437,0.74461
1438,0.74478
1439,0.74427
1440,0.74444
1441,0.74462
1442,0.74411
1443,0.74428
1444,0.74446
1445,0.74394
1446,0.74412
1447,0.7443
1448,0.74448
1449,0.74465
1450,0.74483
1451,0.745
1452,0.74518
1453,0.74535
1454,0.74553
1455,0.7457
1456,0.74588
1457,0.74605
1458,0.74623
1459,0.7464
1460,0.74658
1461,0.74675
1462,0.74692
1463,0.7471
1464,0.74727
1465,0.74744
1466,0.74761
1467,0.74778
1468,0.74796
1469,0.74813
1470,0.7483
1471,0.74847
1472,0.74796
1473,0.74745
1474,0.74763
1475,0.74712
1476,0.74729
1477,0.74678
1478,0.74628
1479,0.74577
1480,0.74595
1481,0.74544
1482,0.74561
1483,0.74579
1484,0.74596
1485,0.74613
1486,0.7463
1487,0.74647
1488,0.74664
1489,0.74614
1490,0.74631
1491,0.74581
1492,0.74598
1493,0.74615
1494,0.74632
1495,0.74582
1496,0.74599
1497,0.74549
1498,0.74566
1499,0.74583
1500,0.746
1501,0.74617
1502,0.74634
1503,0.74651
1504,0.74601
1505,0.74618
1506,0.74635
1507,0.74652
1508,0.74668
1509,0.74685
1510,0.74636
1511,0.74586
1512,0.74603
1513,0.7462
1514,0.74637
1515,0.74653
1516,0.7467
1517,0.74687
1518,0.74704
1519,0.7472
1520,0.74737
1521,0.74753
1522,0.74704
1523,0.74721
1524,0.74672
1525,0.74623
1526,0.7464
1527,0.74591
1528,0.74542
1529,0.74559
1530,0.74575
1531,0.74526
1532,0.74543
1533,0.7456
1534,0.74576
1535,0.74593
1536,0.74609
1537,0.74561
1538,0.74577
1539,0.74529
1540,0.74545
1541,0.74497
1542,0.74449
1543,0.74401
1544,0.74417
1545,0.74369
1546,0.74321
1547,0.74273
1548,0.74289
1549,0.74306
1550,0.74258
1551,0.74275
1552,0.74291
1553,0.74308
1554,0.74324
1555,0.74341
1556,0.74357
1557,0.7431
1558,0.74326
1559,0.74278
1560,0.74295
1561,0.74247
1562,0.74264
1563,0.7428
1564,0.74297
1565,0.74313
1566,0.74266
1567,0.74282
1568,0.74298
1569,0.74315
1570,0.74331
1571,0.74348
1572,0.74364
1573,0.7438
1574,0.74396
1575,0.74413
1576,0.74429
1577,0.74445
1578,0.74461
1579,0.74414
1580,0.74367
1581,0.74383
1582,0.74399
1583,0.74416
1584,0.74432
1585,0.74385
1586,0.74401
1587,0.74417
1588,0.74433
1589,0.74449
1590,0.74465
1591,0.74481
1592,0.74497
1593,0.74513
1594,0.74529
1595,0.74545
1596,0.74561
1597,0.74577
1598,0.74593
1599,0.74609
1600,0.74625
1601,0.74641
1602,0.74657
1603,0.74672
1604,0.74688
1605,0.74642
1606,0.74595
1607,0.74611
1608,0.74627
1609,0.74643
1610,0.74658
1611,0.74674
1612,0.7469
1613,0.74706
1614,0.74721
1615,0.74737
1616,0.74752
1617,0.74768
1618,0.74722
1619,0.74737
1620,0.74753
1621,0.74769
1622,0.74784
1623,0.748
1624,0.74815
1625,0.74769
1626,0.74785
1627,0.748
1628,0.74816
1629,0.74831
1630,0.74847
1631,0.74862
1632,0.74816
1633,0.74832
1634,0.74847
1635,0.74862
1636,0.74878
1637,0.74893
1638,0.74908
1639,0.74924
1640,0.74939
1641,0.74954
1642,0.7497
1643,0.74985
1644,0.75
1645,0.74954
1646,0.7497
1647,0.74924
1648,0.74939
1649,0.74955
1650,0.7497
1651,0.74985
1652,0.75
1653,0.75015
1654,0.7497
1655,0.74985
1656,0.75
1657,0.75015
1658,0.7503
1659,0.75045
1660,0.75
1661,0.75015
1662,0.7503
1663,0.75045
1664,0.7506
1665,0.75015
1666,0.7503
1667,0.74985
1668,0.75
1669,0.75015
1670,0.7497
1671,0.74985
1672,0.75
1673,0.75015
1674,0.7503
1675,0.75045
1676,0.7506
1677,0.75015
1678,0.7503
1679,0.75045
1680,0.75
1681,0.75015
1682,0.7497
1683,0.74985
1684,0.74941
1685,0.74955
1686,0.74911
1687,0.74926
1688,0.74882
1689,0.74896
1690,0.74911
1691,0.74926
1692,0.74882
1693,0.74897
1694,0.74911
1695,0.74926
1696,0.74941
1697,0.74956
1698,0.74971
1699,0.74985
1700,0.75
1701,0.75015
1702,0.74971
1703,0.74985
1704,0.75
1705,0.75015
1706,0.75029
1707,0.75044
1708,0.75059
1709,0.75073
1710,0.75088
1711,0.75102
1712,0.75058
1713,0.75073
1714,0.75029
1715,0.75044
1716,0.75
1717,0.75015
1718,0.75029
1719,0.75044
1720,0.75
1721,0.75015
1722,0.75029
1723,0.74985
1724,0.74942
1725,0.74899
1726,0.74855
1727,0.7487
1728,0.74826
1729,0.74783
1730,0.74798
1731,0.74812
1732,0.74769
1733,0.74784
1734,0.7474
1735,0.74755
1736,0.7477
1737,0.74784
1738,0.74741
1739,0.74756
1740,0.74713
1741,0.7467
1742,0.74627
1743,0.74584
1744,0.74599
1745,0.74556
1746,0.7457
1747,0.74585
1748,0.746
1749,0.74614
1750,0.74629
1751,0.74643
1752,0.74658
1753,0.74672
1754,0.74686
1755,0.74701
1756,0.74715
1757,0.74673
1758,0.7463
1759,0.74645
1760,0.74659
1761,0.74617
1762,0.74631
1763,0.74645
1764,0.7466
1765,0.74674
1766,0.74689
1767,0.74646
1768,0.74661
1769,0.74675
1770,0.74689
1771,0.74704
1772,0.74718
1773,0.74732
1774,0.74746
1775,0.74761
1776,0.74775
1777,0.74789
1778,0.74803
1779,0.74817
1780,0.74831
1781,0.74846
1782,0.7486
1783,0.74874
1784,0.74832
1785,0.74846
1786,0.7486
1787,0.74874
1788,0.74888
1789,0.74846
1790,0.74804
1791,0.74819
1792,0.74833
1793,0.74847
1794,0.74861
1795,0.74875
1796,0.74889
1797,0.74903
1798,0.74861
1799,0.74819
1800,0.74833
1801,0.74792
1802,0.74806
1803,0.7482
1804,0.74834
1805,0.74848
1806,0.74862
1807,0.74875
1808,0.74834
1809,0.74848
1810,0.74862
1811,0.74876
1812,0.7489
1813,0.74903
1814,0.74862
1815,0.74876
1816,0.7489
1817,0.74904
1818,0.74917
1819,0.74931
1820,0.74945
1821,0.74904
1822,0.74918
1823,0.74877
1824,0.7489
1825,0.74904
1826,0.74863
1827,0.74877
1828,0.74891
1829,0.7485
1830,0.74863
1831,0.74823
1832,0.74782
1833,0.74795
1834,0.74755
1835,0.74714
1836,0.74728
1837,0.74741
1838,0.74755
1839,0.74715
1840,0.74674
1841,0.74688
1842,0.74701
1843,0.74661
1844,0.74675
1845,0.74634
1846,0.74648
1847,0.74662
1848,0.74675
1849,0.74689
1850,0.74703
1851,0.74716
1852,0.7473
1853,0.7469
1854,0.74649
1855,0.74663
1856,0.74677
1857,0.7469
1858,0.7465
1859,0.74664
1860,0.74677
1861,0.74637
1862,0.74651
1863,0.74611
1864,0.74624
1865,0.74638
1866,0.74652
1867,0.74665
1868,0.74625
1869,0.74585
1870,0.74599
1871,0.74613
1872,0.74626
1873,0.7464
1874,0.746
1875,0.74613
1876,0.74627
1877,0.74587
1878,0.74601
1879,0.74614
