games_played,win_ratio
719,0.37969
720,0.37917
721,0.37864
722,0.3795
723,0.38036
724,0.38122
725,0.38207
726,0.38154
727,0.38239
728,0.38187
729,0.38134
730,0.38082
731,0.3803
732,0.37978
733,0.37926
734,0.38011
735,0.38095
736,0.38043
737,0.37992
738,0.3794
739,0.37889
740,0.37838
741,0.37922
742,0.38005
743,0.37954
744,0.37903
745,0.37852
746,0.37936
747,0.38019
748,0.38102
749,0.38184
750,0.38133
751,0.38083
752,0.38032
753,0.37981
754,0.37931
755,0.38013
756,0.37963
757,0.38045
758,0.37995
759,0.38076
760,0.38026
761,0.37976
762,0.37927
763,0.38008
764,0.37958
765,0.38039
766,0.3799
767,0.3807
768,0.38021
769,0.38101
770,0.38052
771,0.38132
772,0.38083
773,0.38034
774,0.38114
775,0.38194
776,0.38144
777,0.38224
778,0.38175
779,0.38126
780,0.38077
781,0.38156
782,0.38107
783,0.38059
784,0.3801
785,0.38089
786,0.38168
787,0.38119
788,0.38198
789,0.3815
790,0.38101
791,0.38053
792,0.38131
793,0.38083
794,0.38035
795,0.37987
796,0.38065
797,0.38143
798,0.38095
799,0.38048
800,0.38125
801,0.38202
802,0.38279
803,0.38232
804,0.38184
805,0.38261
806,0.38213
807,0.3829
808,0.38243
809,0.38195
810,0.38148
811,0.38224
812,0.38177
813,0.38253
814,0.38329
815,0.38282
816,0.38235
817,0.38311
818,0.38264
819,0.38217
820,0.38293
821,0.38368
822,0.38443
823,0.38518
824,0.38592
825,0.38667
826,0.38741
827,0.38815
828,0.38768
829,0.38721
830,0.38795
831,0.38869
832,0.38822
833,0.38776
834,0.38849
835,0.38802
836,0.38756
837,0.3871
838,0.38663
839,0.38617
840,0.3869
841,0.38644
842,0.38717
843,0.3879
844,0.38744
845,0.38817
846,0.38771
847,0.38843
848,0.38797
849,0.38869
850,0.38824
851,0.38778
852,0.38732
853,0.38804
854,0.38876
855,0.38947
856,0.38902
857,0.38856
858,0.38928
859,0.38999
860,0.38953
861,0.39024
862,0.39095
863,0.39166
864,0.39236
865,0.39306
866,0.39261
867,0.39216
868,0.39171
869,0.39125
870,0.3908
871,0.3915
872,0.3922
873,0.3929
874,0.39245
875,0.392
876,0.39269
877,0.39225
878,0.3918
879,0.39135
880,0.39091
881,0.3916
882,0.39116
883,0.39071
884,0.39027
885,0.38983
886,0.38939
887,0.39008
888,0.38964
889,0.3892
890,0.38989
891,0.39057
892,0.39013
893,0.39082
894,0.39038
895,0.38994
896,0.39062
897,0.39019
898,0.39087
899,0.39155
900,0.39222
901,0.3929
902,0.39357
903,0.39313
904,0.3927
905,0.39337
906,0.39294
907,0.39361
908,0.39427
909,0.39384
910,0.39341
911,0.39297
912,0.39254
913,0.39321
914,0.39278
915,0.39235
916,0.39192
917,0.39149
918,0.39107
919,0.39064
920,0.39022
921,0.39088
922,0.39154
923,0.3922
924,0.39177
925,0.39135
926,0.39093
927,0.39051
928,0.39116
929,0.39074
930,0.39032
931,0.39098
932,0.39163
933,0.39121
934,0.39079
935,0.39037
936,0.38996
937,0.38954
938,0.39019
939,0.38978
940,0.39043
941,0.39001
942,0.3896
943,0.38918
944,0.38877
945,0.38942
946,0.38901
947,0.38965
948,0.3903
949,0.39094
950,0.39158
951,0.39117
952,0.39076
953,0.39035
954,0.39099
955,0.39058
956,0.39121
957,0.39185
958,0.39248
959,0.39208
960,0.39271
961,0.3923
962,0.39189
963,0.39148
964,0.39108
965,0.39171
966,0.3913
967,0.3909
968,0.3905
969,0.39112
970,0.39072
971,0.39032
972,0.38992
973,0.39054
974,0.39117
975,0.39179
976,0.39139
977,0.39202
978,0.39162
979,0.39122
980,0.39184
981,0.39246
982,0.39206
983,0.39166
984,0.39228
985,0.39188
986,0.39249
987,0.39311
988,0.39271
989,0.39232
990,0.39192
991,0.39253
992,0.39315
993,0.39275
994,0.39235
995,0.39196
996,0.39157
997,0.39117
998,0.39078
999,0.39139
1000,0.392
1001,0.39261
1002,0.39222
1003,0.39182
1004,0.39143
1005,0.39104
1006,0.39066
1007,0.39027
1008,0.38988
1009,0.39049
1010,0.39109
1011,0.3907
1012,0.3913
1013,0.39092
1014,0.39152
1015,0.39113
1016,0.39173
1017,0.39135
1018,0.39096
1019,0.39058
1020,0.39118
1021,0.39079
1022,0.39041
1023,0.39101
1024,0.39062
1025,0.39122
1026,0.39084
1027,0.39046
1028,0.39008
1029,0.39067
1030,0.39126
1031,0.39185
1032,0.39244
1033,0.39303
1034,0.39362
1035,0.3942
1036,0.39382
1037,0.39344
1038,0.39306
1039,0.39269
1040,0.39327
1041,0.39289
1042,0.39251
1043,0.39214
1044,0.39176
1045,0.39139
1046,0.39101
1047,0.39064
1048,0.39027
1049,0.39085
1050,0.39143
1051,0.39201
1052,0.39163
1053,0.39126
1054,0.39089
1055,0.39052
1056,0.39015
1057,0.39073
1058,0.39036
1059,0.39093
1060,0.39057
1061,0.39114
1062,0.39077
1063,0.39135
1064,0.39098
1065,0.39061
1066,0.39024
1067,0.38988
1068,0.38951
1069,0.38915
1070,0.38879
1071,0.38842
1072,0.38899
1073,0.38956
1074,0.3892
1075,0.38977
1076,0.38941
1077,0.38904
1078,0.38868
1079,0.38832
1080,0.38796
1081,0.3876
1082,0.38817
1083,0.38781
1084,0.38745
1085,0.3871
1086,0.38674
1087,0.38638
1088,0.38603
1089,0.38659
1090,0.38716
1091,0.3868
1092,0.38645
1093,0.38701
1094,0.38665
1095,0.3863
1096,0.38595
1097,0.3856
1098,0.38525
1099,0.38581
1100,0.38545
1101,0.3851
1102,0.38475
1103,0.38531
1104,0.38496
1105,0.38552
1106,0.38517
1107,0.38573
1108,0.38538
1109,0.38503
1110,0.38559
1111,0.38614
1112,0.38579
1113,0.38634
1114,0.38689
1115,0.38655
1116,0.3871
1117,0.38765
1118,0.3873
1119,0.38785
1120,0.38839
1121,0.38894
1122,0.38859
1123,0.38914
1124,0.38968
1125,0.38933
1126,0.38988
1127,0.39042
1128,0.39096
1129,0.39061
1130,0.39027
1131,0.3908
1132,0.39046
1133,0.39011
1134,0.39065
1135,0.39031
1136,0.39085
1137,0.3905
1138,0.39016
1139,0.39069
1140,0.39035
1141,0.39001
1142,0.39054
1143,0.3902
1144,0.38986
1145,0.38952
1146,0.38918
1147,0.38884
1148,0.3885
1149,0.38816
1150,0.38783
1151,0.38836
1152,0.38889
1153,0.38855
1154,0.38821
1155,0.38788
1156,0.38754
1157,0.38721
1158,0.38774
1159,0.3874
1160,0.38707
1161,0.38674
1162,0.38726
1163,0.38779
1164,0.38746
1165,0.38798
1166,0.38851
1167,0.38903
1168,0.3887
1169,0.38922
1170,0.38889
1171,0.38856
1172,0.38823
1173,0.38789
1174,0.38756
1175,0.38809
1176,0.38861
1177,0.38912
1178,0.38879
1179,0.38846
1180,0.38898
1181,0.38865
1182,0.38917
1183,0.38884
1184,0.38851
1185,0.38903
1186,0.3887
1187,0.38837
1188,0.38889
1189,0.38856
1190,0.38908
1191,0.38959
1192,0.38926
1193,0.38894
1194,0.38861
1195,0.38828
1196,0.3888
1197,0.38847
1198,0.38815
1199,0.38782
1200,0.38833
1201,0.38801
1202,0.38769
1203,0.38736
1204,0.38704
1205,0.38755
1206,0.38723
1207,0.38691
1208,0.38659
1209,0.3871
1210,0.3876
1211,0.38811
1212,0.38779
1213,0.38747
1214,0.38715
1215,0.38683
1216,0.38651
1217,0.3862
1218,0.38588
1219,0.38638
1220,0.38607
1221,0.38575
1222,0.38543
1223,0.38512
1224,0.38562
1225,0.38612
1226,0.38581
1227,0.38549
1228,0.38599
1229,0.38568
1230,0.38537
1231,0.38505
1232,0.38474
1233,0.38524
1234,0.38493
1235,0.38543
1236,0.38592
1237,0.38561
1238,0.38611
1239,0.3866
1240,0.38629
1241,0.38678
1242,0.38647
1243,0.38616
1244,0.38666
1245,0.38635
1246,0.38684
1247,0.38733
1248,0.38702
1249,0.38751
1250,0.388
1251,0.38769
1252,0.38738
1253,0.38787
1254,0.38756
1255,0.38725
1256,0.38694
1257,0.38743
1258,0.38792
1259,0.3884
1260,0.3881
1261,0.38779
1262,0.38827
1263,0.38797
1264,0.38766
1265,0.38735
1266,0.38705
1267,0.38753
1268,0.38722
1269,0.38692
1270,0.38661
1271,0.3871
1272,0.38679
1273,0.38727
1274,0.38776
1275,0.38745
1276,0.38715
1277,0.38684
1278,0.38654
1279,0.38624
1280,0.38594
1281,0.38564
1282,0.38612
1283,0.38659
1284,0.38707
1285,0.38677
1286,0.38647
1287,0.38617
1288,0.38665
1289,0.38635
1290,0.38605
1291,0.38575
1292,0.38545
1293,0.38515
1294,0.38563
1295,0.38533
1296,0.38503
1297,0.38473
1298,0.38444
1299,0.38414
1300,0.38385
1301,0.38432
1302,0.38402
1303,0.3845
1304,0.3842
1305,0.38467
1306,0.38515
1307,0.38485
1308,0.38456
1309,0.38426
1310,0.38397
1311,0.38368
1312,0.38338
1313,0.38309
1314,0.38356
1315,0.38327
1316,0.38374
1317,0.38345
1318,0.38392
1319,0.38362
1320,0.38409
1321,0.3838
1322,0.38427
1323,0.38473
1324,0.38444
1325,0.38491
1326,0.38462
1327,0.38508
1328,0.38479
1329,0.3845
1330,0.38421
1331,0.38392
1332,0.38363
1333,0.3841
1334,0.38381
1335,0.38352
1336,0.38323
1337,0.38295
1338,0.38266
1339,0.38312
1340,0.38358
1341,0.3833
1342,0.38301
1343,0.38347
1344,0.38318
1345,0.38364
1346,0.38336
1347,0.38307
1348,0.38353
1349,0.38325
1350,0.3837
1351,0.38416
1352,0.38388
1353,0.38359
1354,0.38331
1355,0.38376
1356,0.38422
1357,0.38394
1358,0.38365
1359,0.38337
1360,0.38309
1361,0.38281
1362,0.38326
1363,0.38371
1364,0.38343
1365,0.38315
1366,0.38287
1367,0.38332
1368,0.38304
1369,0.38349
1370,0.38394
1371,0.38366
1372,0.38338
1373,0.3831
1374,0.38355
1375,0.384
1376,0.38445
1377,0.38417
1378,0.38462
1379,0.38434
1380,0.38478
1381,0.38523
1382,0.38567
1383,0.38612
1384,0.38656
1385,0.387
1386,0.38672
1387,0.38717
1388,0.38689
1389,0.38733
1390,0.38777
1391,0.38821
1392,0.38865
1393,0.38909
1394,0.38881
1395,0.38925
1396,0.38968
1397,0.38941
1398,0.38913
1399,0.38885
1400,0.38929
1401,0.38901
1402,0.38873
1403,0.38845
1404,0.38818
1405,0.3879
1406,0.38762
1407,0.38735
1408,0.38707
1409,0.3868
1410,0.38723
1411,0.38696
1412,0.38739
1413,0.38783
1414,0.38755
1415,0.38728
1416,0.38771
1417,0.38814
1418,0.38858
1419,0.38901
1420,0.38944
1421,0.38987
1422,0.38959
1423,0.38932
1424,0.38904
1425,0.38877
1426,0.3885
1427,0.38823
1428,0.38796
1429,0.38838
1430,0.38811
1431,0.38784
1432,0.38827
1433,0.388
1434,0.38842
1435,0.38815
1436,0.38788
1437,0.38761
1438,0.38734
1439,0.38707
1440,0.38681
1441,0.38723
1442,0.38696
1443,0.38669
1444,0.38712
1445,0.38685
1446,0.38728
1447,0.3877
1448,0.38743
1449,0.38716
1450,0.3869
1451,0.38663
1452,0.38636
1453,0.3861
1454,0.38583
1455,0.38625
1456,0.38668
1457,0.3871
1458,0.38752
1459,0.38725
1460,0.38699
1461,0.38741
1462,0.38782
1463,0.38756
1464,0.38798
1465,0.38771
1466,0.38745
1467,0.38787
1468,0.3876
1469,0.38802
1470,0.38844
1471,0.38817
1472,0.38791
1473,0.38832
1474,0.38874
1475,0.38847
1476,0.38821
1477,0.38795
1478,0.38769
1479,0.38742
1480,0.38784
1481,0.38758
1482,0.38799
1483,0.3884
1484,0.38881
1485,0.38855
1486,0.38896
1487,0.38937
1488,0.38911
1489,0.38885
1490,0.38926
1491,0.389
1492,0.38941
1493,0.38915
1494,0.38889
1495,0.38863
1496,0.38837
1497,0.38811
1498,0.38785
1499,0.38759
1500,0.388
1501,0.38774
1502,0.38748
1503,0.38723
1504,0.38697
1505,0.38738
1506,0.38712
1507,0.38686
1508,0.38727
1509,0.38701
1510,0.38675
1511,0.38716
1512,0.3869
1513,0.38665
1514,0.38705
1515,0.38746
1516,0.3872
1517,0.38695
1518,0.38669
1519,0.38644
1520,0.38684
1521,0.38725
1522,0.38765
1523,0.38739
1524,0.38714
1525,0.38754
1526,0.38729
1527,0.38703
1528,0.38678
1529,0.38653
1530,0.38627
1531,0.38668
1532,0.38642
1533,0.38682
1534,0.38722
1535,0.38697
1536,0.38737
1537,0.38712
1538,0.38752
1539,0.38726
1540,0.38701
1541,0.38676
1542,0.38651
1543,0.38626
1544,0.38601
1545,0.38576
1546,0.38616
1547,0.38655
1548,0.38695
1549,0.3867
1550,0.38645
1551,0.3862
1552,0.38595
1553,0.38635
1554,0.38674
1555,0.3865
1556,0.38689
1557,0.38664
1558,0.38703
1559,0.38679
1560,0.38718
1561,0.38693
1562,0.38668
1563,0.38708
1564,0.38747
1565,0.38722
1566,0.38761
1567,0.388
1568,0.38839
1569,0.38878
1570,0.38917
1571,0.38892
1572,0.38868
1573,0.38907
1574,0.38882
1575,0.38857
1576,0.38832
1577,0.38808
1578,0.38783
1579,0.38759
1580,0.38797
1581,0.38836
1582,0.38875
1583,0.38913
1584,0.38889
1585,0.38864
1586,0.38903
1587,0.38878
1588,0.38854
1589,0.38892
1590,0.38868
1591,0.38843
1592,0.38882
1593,0.38858
1594,0.38833
1595,0.38871
1596,0.38847
1597,0.38885
1598,0.38924
1599,0.38899
1600,0.38875
1601,0.38851
1602,0.38889
1603,0.38865
1604,0.3884
1605,0.38879
1606,0.38854
1607,0.38892
1608,0.3893
1609,0.38906
1610,0.38882
1611,0.38858
1612,0.38834
1613,0.38872
1614,0.38848
1615,0.38885
1616,0.38923
1617,0.38961
1618,0.38937
1619,0.38913
1620,0.38889
1621,0.38865
1622,0.38903
1623,0.3894
1624,0.38978
1625,0.38954
1626,0.3893
1627,0.38967
1628,0.38943
1629,0.3892
1630,0.38896
1631,0.38872
1632,0.38848
1633,0.38824
1634,0.388
1635,0.38777
1636,0.38753
1637,0.3879
1638,0.38767
1639,0.38804
1640,0.3878
1641,0.38757
1642,0.38733
1643,0.38771
1644,0.38747
1645,0.38723
1646,0.38761
1647,0.38798
1648,0.38835
1649,0.38872
1650,0.38848
1651,0.38825
1652,0.38801
1653,0.38778
1654,0.38755
1655,0.38792
1656,0.38768
1657,0.38745
1658,0.38782
1659,0.38819
1660,0.38795
1661,0.38772
1662,0.38748
1663,0.38725
1664,0.38702
1665,0.38679
1666,0.38655
1667,0.38692
1668,0.38669
1669,0.38646
1670,0.38623
1671,0.38659
1672,0.38696
1673,0.38673
1674,0.3865
1675,0.38687
1676,0.38723
1677,0.387
1678,0.38737
1679,0.38714
1680,0.3869
1681,0.38667
1682,0.38644
1683,0.38681
1684,0.38658
1685,0.38635
1686,0.38612
1687,0.38589
1688,0.38566
1689,0.38603
1690,0.3858
1691,0.38557
1692,0.38534
1693,0.38512
1694,0.38548
1695,0.38584
1696,0.3862
1697,0.38598
1698,0.38575
1699,0.38552
1700,0.38588
1701,0.38566
1702,0.38543
1703,0.38579
1704,0.38615
1705,0.38651
1706,0.38687
1707,0.38664
1708,0.387
1709,0.38678
1710,0.38655
1711,0.38691
1712,0.38727
1713,0.38762
1714,0.3874
1715,0.38717
1716,0.38753
1717,0.3873
1718,0.38766
1719,0.38802
1720,0.38779
1721,0.38815
1722,0.38792
1723,0.38828
1724,0.38863
1725,0.38841
1726,0.38818
1727,0.38854
1728,0.38831
1729,0.38809
1730,0.38844
1731,0.38821
1732,0.38857
1733,0.38892
1734,0.38927
1735,0.38905
1736,0.38882
1737,0.3886
1738,0.38895
1739,0.38873
1740,0.38908
1741,0.38943
1742,0.38921
1743,0.38898
1744,0.38876
1745,0.38911
1746,0.38889
1747,0.38867
1748,0.38902
1749,0.38879
1750,0.38914
1751,0.38949
1752,0.38927
1753,0.38905
1754,0.38883
1755,0.3886
1756,0.38838
1757,0.38873
1758,0.38851
1759,0.38829
1760,0.38807
1761,0.38842
1762,0.3882
1763,0.38798
1764,0.38832
1765,0.3881
1766,0.38845
1767,0.38823
1768,0.38801
1769,0.38779
1770,0.38814
1771,0.38848
1772,0.38826
1773,0.38804
1774,0.38839
1775,0.38873
1776,0.38908
1777,0.38942
1778,0.38976
1779,0.38954
1780,0.38989
1781,0.38967
1782,0.38945
1783,0.38923
1784,0.38901
1785,0.3888
1786,0.38858
1787,0.38892
1788,0.3887
1789,0.38849
1790,0.38827
1791,0.38805
1792,0.38839
1793,0.38818
1794,0.38796
1795,0.38774
1796,0.38808
1797,0.38787
1798,0.38765
1799,0.38744
1800,0.38722
1801,0.38701
1802,0.38679
1803,0.38658
1804,0.38636
1805,0.38615
1806,0.38649
1807,0.38683
1808,0.38662
1809,0.3864
1810,0.38619
1811,0.38653
1812,0.38687
1813,0.38665
1814,0.38644
1815,0.38623
1816,0.38656
1817,0.3869
1818,0.38724
1819,0.38758
1820,0.38791
1821,0.38825
1822,0.38858
1823,0.38837
1824,0.38871
1825,0.38849
1826,0.38883
1827,0.38916
1828,0.38895
1829,0.38928
1830,0.38962
1831,0.3894
1832,0.38919
1833,0.38898
1834,0.38877
1835,0.3891
1836,0.38889
1837,0.38922
1838,0.38955
1839,0.38989
1840,0.38967
1841,0.39001
1842,0.38979
1843,0.38958
1844,0.38937
1845,0.38916
1846,0.38895
1847,0.38874
1848,0.38907
1849,0.3894
1850,0.38973
1851,0.39006
1852,0.39039
1853,0.39018
1854,0.38997
1855,0.3903
1856,0.39009
1857,0.39041
1858,0.3902
1859,0.39053
1860,0.39032
1861,0.39011
1862,0.39044
1863,0.39023
1864,0.39056
1865,0.39035
1866,0.39068
1867,0.391
1868,0.39079
1869,0.39112
1870,0.39144
1871,0.39123
1872,0.39103
1873,0.39135
1874,0.39114
1875,0.39147
1876,0.39179
