games_played,res_win_ratio
1323,0.27362
1324,0.27417
1325,0.27472
1326,0.27526
1327,0.27506
1328,0.2756
1329,0.2754
1330,0.27594
1331,0.27648
1332,0.27703
1333,0.27757
1334,0.27736
1335,0.27715
1336,0.27695
1337,0.27749
1338,0.27728
1339,0.27707
1340,0.27761
1341,0.27815
1342,0.27794
1343,0.27774
1344,0.27753
1345,0.27732
1346,0.27712
1347,0.27765
1348,0.27745
1349,0.27724
1350,0.27778
1351,0.27831
1352,0.27811
1353,0.2779
1354,0.2777
1355,0.27749
1356,0.27729
1357,0.27708
1358,0.27688
1359,0.27667
1360,0.27647
1361,0.277
1362,0.2768
1363,0.2766
1364,0.27639
1365,0.27619
1366,0.27672
1367,0.27652
1368,0.27632
1369,0.27611
1370,0.27591
1371,0.27644
1372,0.27624
1373,0.27604
1374,0.27584
1375,0.27564
1376,0.27544
1377,0.27524
1378,0.27576
1379,0.27629
1380,0.27609
1381,0.27589
1382,0.27569
1383,0.27549
1384,0.27601
1385,0.27581
1386,0.27633
1387,0.27686
1388,0.27666
1389,0.27646
1390,0.27698
1391,0.27678
1392,0.27658
1393,0.2771
1394,0.27762
1395,0.27742
1396,0.27722
1397,0.27702
1398,0.27754
1399,0.27734
1400,0.27714
1401,0.27766
1402,0.27746
1403,0.27798
1404,0.27849
1405,0.27829
1406,0.27809
1407,0.2779
1408,0.27841
1409,0.27821
1410,0.27801
1411,0.27782
1412,0.27833
1413,0.27813
1414,0.27864
1415,0.27845
1416,0.27825
1417,0.27805
1418,0.27856
1419,0.27837
1420,0.27887
1421,0.27938
1422,0.27918
1423,0.27969
1424,0.27949
1425,0.28
1426,0.2805
1427,0.28031
1428,0.28011
1429,0.27992
1430,0.27972
1431,0.27952
1432,0.27933
1433,0.27913
1434,0.27894
1435,0.27875
1436,0.27925
1437,0.27975
1438,0.28025
1439,0.28006
1440,0.28056
1441,0.28036
1442,0.28017
1443,0.27997
1444,0.27978
1445,0.27958
1446,0.28008
1447,0.27989
1448,0.2797
1449,0.2795
1450,0.27931
1451,0.27912
1452,0.27893
1453,0.27942
1454,0.27923
1455,0.27973
1456,0.27953
1457,0.28003
1458,0.27984
1459,0.27964
1460,0.27945
1461,0.27926
1462,0.27907
1463,0.27956
1464,0.27937
1465,0.27918
1466,0.27899
1467,0.2788
1468,0.27861
1469,0.27842
1470,0.27891
1471,0.27872
1472,0.27853
1473,0.27834
1474,0.27883
1475,0.27864
1476,0.27846
1477,0.27827
1478,0.27808
1479,0.27857
1480,0.27838
1481,0.27819
1482,0.278
1483,0.27782
1484,0.27763
1485,0.27744
1486,0.27793
1487,0.27841
1488,0.27823
1489,0.27871
1490,0.27852
1491,0.27834
1492,0.27882
1493,0.27863
1494,0.27912
1495,0.2796
1496,0.28008
1497,0.27989
1498,0.27971
1499,0.28019
1500,0.28067
1501,0.28048
1502,0.28029
1503,0.28011
1504,0.27992
1505,0.27973
1506,0.27955
1507,0.27936
1508,0.27918
1509,0.27899
1510,0.27947
1511,0.27929
1512,0.2791
1513,0.27892
1514,0.27873
1515,0.27855
1516,0.27836
1517,0.27818
1518,0.278
1519,0.27781
1520,0.27829
1521,0.27811
1522,0.27792
1523,0.27774
1524,0.27756
1525,0.27738
1526,0.2772
1527,0.27767
1528,0.27814
1529,0.27796
1530,0.27843
1531,0.27825
1532,0.27807
1533,0.27789
1534,0.27771
1535,0.27818
1536,0.27865
1537,0.27846
1538,0.27828
1539,0.27875
1540,0.27922
1541,0.27904
1542,0.27886
1543,0.27868
1544,0.2785
1545,0.27832
1546,0.27814
1547,0.27796
1548,0.27778
1549,0.2776
1550,0.27806
1551,0.27789
1552,0.27771
1553,0.27817
1554,0.27864
1555,0.27846
1556,0.27892
1557,0.27874
1558,0.27856
1559,0.27838
1560,0.27821
1561,0.27803
1562,0.27849
1563,0.27831
1564,0.27877
1565,0.27859
1566,0.27905
1567,0.27951
1568,0.27934
1569,0.27916
1570,0.27962
1571,0.27944
1572,0.27926
1573,0.27908
1574,0.27954
1575,0.27937
1576,0.27919
1577,0.27964
1578,0.27947
1579,0.27929
1580,0.27911
1581,0.27957
1582,0.27939
1583,0.27922
1584,0.27967
1585,0.2795
1586,0.27932
1587,0.27914
1588,0.27897
1589,0.27879
1590,0.27925
1591,0.27907
1592,0.27889
1593,0.27872
1594,0.27854
1595,0.27837
1596,0.27882
1597,0.27865
1598,0.27847
1599,0.27892
1600,0.27875
1601,0.27858
1602,0.2784
1603,0.27823
1604,0.27805
1605,0.27788
1606,0.27771
1607,0.27754
1608,0.27736
1609,0.27781
1610,0.27826
1611,0.27871
1612,0.27854
1613,0.27836
1614,0.27819
1615,0.27802
1616,0.27785
1617,0.27829
1618,0.27812
1619,0.27857
1620,0.2784
1621,0.27822
1622,0.27805
1623,0.27788
1624,0.27833
1625,0.27815
1626,0.2786
1627,0.27843
1628,0.27826
1629,0.27808
1630,0.27853
1631,0.27836
1632,0.27819
1633,0.27802
1634,0.27785
1635,0.27768
1636,0.27751
1637,0.27734
1638,0.27717
1639,0.277
1640,0.27744
1641,0.27727
1642,0.27771
1643,0.27754
1644,0.27737
1645,0.2772
1646,0.27704
1647,0.27687
1648,0.2767
1649,0.27653
1650,0.27636
1651,0.2768
1652,0.27724
1653,0.27707
1654,0.2769
1655,0.27674
1656,0.27717
1657,0.27701
1658,0.27684
1659,0.27728
1660,0.27711
1661,0.27754
1662,0.27738
1663,0.27721
1664,0.27704
1665,0.27748
1666,0.27731
1667,0.27714
1668,0.27758
1669,0.27801
1670,0.27784
1671,0.27768
1672,0.27751
1673,0.27794
1674,0.27778
1675,0.27761
1676,0.27804
1677,0.27788
1678,0.27771
1679,0.27814
1680,0.27857
1681,0.27841
1682,0.27883
1683,0.27926
1684,0.27969
1685,0.27953
1686,0.27995
1687,0.27979
1688,0.27962
1689,0.28005
1690,0.27988
1691,0.28031
1692,0.28014
1693,0.28057
1694,0.28099
1695,0.28083
1696,0.28125
1697,0.28108
1698,0.28092
1699,0.28075
1700,0.28059
1701,0.28042
1702,0.28026
1703,0.28068
1704,0.2811
1705,0.28094
1706,0.28136
1707,0.2812
1708,0.28162
1709,0.28145
1710,0.28129
1711,0.28112
1712,0.28154
1713,0.28138
1714,0.2818
1715,0.28163
1716,0.28205
1717,0.28247
1718,0.28289
1719,0.2833
1720,0.28314
1721,0.28298
1722,0.28281
1723,0.28265
1724,0.28248
1725,0.28232
1726,0.28216
1727,0.28257
1728,0.28299
1729,0.28282
1730,0.28324
1731,0.28307
1732,0.28291
1733,0.28332
1734,0.28316
1735,0.283
1736,0.28283
1737,0.28325
1738,0.28366
1739,0.2835
1740,0.28391
1741,0.28374
1742,0.28358
1743,0.28342
1744,0.28326
1745,0.28309
1746,0.28293
1747,0.28334
1748,0.28375
1749,0.28416
1750,0.284
1751,0.28441
1752,0.28482
1753,0.28465
1754,0.28449
1755,0.28433
1756,0.28417
1757,0.28458
1758,0.28441
1759,0.28482
1760,0.28466
1761,0.2845
1762,0.28434
1763,0.28417
1764,0.28458
1765,0.28499
1766,0.28482
1767,0.28523
1768,0.28507
1769,0.28491
1770,0.28531
1771,0.28515
1772,0.28499
1773,0.28483
1774,0.28467
1775,0.28451
1776,0.28435
1777,0.28475
1778,0.28515
1779,0.28499
1780,0.28483
1781,0.28467
1782,0.28451
1783,0.28435
1784,0.28419
1785,0.28403
1786,0.28387
1787,0.28428
1788,0.28412
1789,0.28396
1790,0.28436
1791,0.2842
1792,0.28404
1793,0.28444
1794,0.28428
1795,0.28412
1796,0.28452
1797,0.28492
1798,0.28476
1799,0.2846
1800,0.28444
1801,0.28484
1802,0.28468
1803,0.28453
1804,0.28492
1805,0.28476
1806,0.28461
1807,0.285
1808,0.28485
1809,0.28524
1810,0.28508
1811,0.28493
1812,0.28477
1813,0.28461
1814,0.28501
1815,0.28485
1816,0.28469
1817,0.28509
1818,0.28548
1819,0.28532
1820,0.28516
1821,0.28501
1822,0.28485
1823,0.28524
1824,0.28509
1825,0.28548
1826,0.28532
1827,0.28571
1828,0.28611
1829,0.28595
1830,0.28579
1831,0.28564
1832,0.28548
1833,0.28532
1834,0.28571
1835,0.28556
1836,0.28595
1837,0.28579
1838,0.28564
1839,0.28548
1840,0.28533
1841,0.28517
1842,0.28502
1843,0.28486
1844,0.28471
1845,0.28509
1846,0.28494
1847,0.28479
1848,0.28517
1849,0.28502
1850,0.28541
1851,0.28579
1852,0.28618
1853,0.28656
1854,0.28641
1855,0.28679
1856,0.28718
1857,0.28702
1858,0.28687
1859,0.28671
1860,0.28656
1861,0.28641
1862,0.28625
1863,0.2861
1864,0.28594
1865,0.28633
1866,0.28671
1867,0.28709
1868,0.28694
1869,0.28678
1870,0.28663
1871,0.28648
1872,0.28632
1873,0.28617
1874,0.28602
1875,0.2864
