games_played,spy_win_ratio
740,0.65405
741,0.65317
742,0.65229
743,0.65276
744,0.65188
745,0.65235
746,0.65282
747,0.65328
748,0.65241
749,0.65287
750,0.65333
751,0.65246
752,0.65293
753,0.65206
754,0.65119
755,0.65033
756,0.65079
757,0.65125
758,0.65172
759,0.65217
760,0.65132
761,0.65177
762,0.65223
763,0.65269
764,0.65314
765,0.65229
766,0.65274
767,0.65319
768,0.65365
769,0.6528
770,0.65195
771,0.6511
772,0.65155
773,0.65201
774,0.65245
775,0.65161
776,0.65206
777,0.65122
778,0.65167
779,0.65212
780,0.65256
781,0.65173
782,0.65217
783,0.65262
784,0.65306
785,0.6535
786,0.65267
787,0.65184
788,0.65102
789,0.65019
790,0.64937
791,0.64855
792,0.64773
793,0.64817
794,0.64736
795,0.6478
796,0.64698
797,0.64743
798,0.64787
799,0.64706
800,0.64625
801,0.64669
802,0.64713
803,0.64757
804,0.64801
805,0.6472
806,0.64764
807,0.64808
808,0.64851
809,0.64771
810,0.64815
811,0.64858
812,0.64901
813,0.64945
814,0.64865
815,0.64785
816,0.64706
817,0.64749
818,0.6467
819,0.64591
820,0.64634
821,0.64555
822,0.64477
823,0.6452
824,0.64563
825,0.64606
826,0.64528
827,0.6445
828,0.64493
829,0.64536
830,0.64578
831,0.64621
832,0.64543
833,0.64586
834,0.64628
835,0.64671
836,0.64593
837,0.64636
838,0.64678
839,0.6472
840,0.64643
841,0.64685
842,0.64608
843,0.64531
844,0.64573
845,0.64615
846,0.64657
847,0.64581
848,0.64623
849,0.64664
850,0.64588
851,0.6463
852,0.64671
853,0.64596
854,0.64637
855,0.64561
856,0.64603
857,0.64527
858,0.64569
859,0.64494
860,0.64419
861,0.64344
862,0.64269
863,0.64311
864,0.64352
865,0.64277
866,0.64319
867,0.6436
868,0.64286
869,0.64327
870,0.64368
871,0.64409
872,0.6445
873,0.6449
874,0.64531
875,0.64571
876,0.64612
877,0.64652
878,0.64692
879,0.64733
880,0.64773
881,0.64813
882,0.64853
883,0.64892
884,0.64932
885,0.64859
886,0.64898
887,0.64825
888,0.64865
889,0.64904
890,0.64831
891,0.64871
892,0.6491
893,0.6495
894,0.64989
895,0.65028
896,0.64955
897,0.64994
898,0.65033
899,0.65072
900,0.65
901,0.64928
902,0.64967
903,0.65006
904,0.64934
905,0.64972
906,0.64901
907,0.64939
908,0.64978
909,0.65017
910,0.65055
911,0.65093
912,0.65132
913,0.6517
914,0.65098
915,0.65027
916,0.65066
917,0.64995
918,0.64924
919,0.64962
920,0.64891
921,0.64821
922,0.64751
923,0.64789
924,0.64719
925,0.64757
926,0.64687
927,0.64617
928,0.64655
929,0.64693
930,0.64731
931,0.64769
932,0.64807
933,0.64737
934,0.64775
935,0.64813
936,0.6485
937,0.64781
938,0.64819
939,0.6475
940,0.64681
941,0.64612
942,0.64544
943,0.64475
944,0.64407
945,0.64444
946,0.64482
947,0.64414
948,0.64451
949,0.64384
950,0.64421
951,0.64458
952,0.64496
953,0.64533
954,0.6457
955,0.64503
956,0.6454
957,0.64472
958,0.64405
959,0.64338
960,0.64271
961,0.64204
962,0.64241
963,0.64174
964,0.64108
965,0.64041
966,0.63975
967,0.63909
968,0.63843
969,0.63777
970,0.63814
971,0.63852
972,0.63786
973,0.63823
974,0.6386
975,0.63897
976,0.63934
977,0.63869
978,0.63906
979,0.63943
980,0.6398
981,0.64016
982,0.64053
983,0.63988
984,0.63923
985,0.63959
986,0.63996
987,0.63931
988,0.63866
989,0.63903
990,0.63939
991,0.63976
992,0.63911
993,0.63948
994,0.63883
995,0.6392
996,0.63855
997,0.63791
998,0.63727
999,0.63764
1000,0.638
1001,0.63836
1002,0.63872
1003,0.63908
1004,0.63944
1005,0.63881
1006,0.63917
1007,0.63853
1008,0.63889
1009,0.63826
1010,0.63861
1011,0.63897
1012,0.63933
1013,0.63968
1014,0.64004
1015,0.64039
1016,0.64075
1017,0.6411
1018,0.64047
1019,0.63984
1020,0.6402
1021,0.64055
1022,0.6409
1023,0.64125
1024,0.64062
1025,0.64
1026,0.63938
1027,0.63973
1028,0.63911
1029,0.63946
1030,0.63981
1031,0.63919
1032,0.63857
1033,0.63892
1034,0.6383
1035,0.63768
1036,0.63803
1037,0.63742
1038,0.6368
1039,0.63619
1040,0.63654
1041,0.63689
1042,0.63628
1043,0.63663
1044,0.63602
1045,0.63636
1046,0.63671
1047,0.63706
1048,0.63645
1049,0.63584
1050,0.63619
1051,0.63559
1052,0.63593
1053,0.63533
1054,0.63472
1055,0.63507
1056,0.63542
1057,0.63482
1058,0.63422
1059,0.63456
1060,0.63396
1061,0.63431
1062,0.63465
1063,0.635
1064,0.6344
1065,0.6338
1066,0.63321
1067,0.63261
1068,0.63202
1069,0.63143
1070,0.63178
1071,0.63119
1072,0.6306
1073,0.63094
1074,0.63128
1075,0.6307
1076,0.63104
1077,0.63138
1078,0.63173
1079,0.63207
1080,0.63148
1081,0.6309
1082,0.63124
1083,0.63066
1084,0.63007
1085,0.63041
1086,0.62983
1087,0.63017
1088,0.63051
1089,0.62994
1090,0.62936
1091,0.6297
1092,0.62912
1093,0.62855
1094,0.62797
1095,0.6274
1096,0.62774
1097,0.62808
1098,0.62842
1099,0.62784
1100,0.62818
1101,0.62761
1102,0.62795
1103,0.62738
1104,0.62681
1105,0.62715
1106,0.62658
1107,0.62692
1108,0.62726
1109,0.62759
1110,0.62793
1111,0.62826
1112,0.6286
1113,0.62803
1114,0.62837
1115,0.6278
1116,0.62724
1117,0.62668
1118,0.62612
1119,0.62556
1120,0.62589
1121,0.62533
1122,0.62567
1123,0.62511
1124,0.62544
1125,0.62578
1126,0.62611
1127,0.62555
1128,0.62589
1129,0.62622
1130,0.62566
1131,0.62599
1132,0.62633
1133,0.62665
1134,0.6261
1135,0.62555
1136,0.62588
1137,0.62533
1138,0.62566
1139,0.62599
1140,0.62632
1141,0.62664
1142,0.62609
1143,0.62642
1144,0.62675
1145,0.6262
1146,0.62653
1147,0.62685
1148,0.62718
1149,0.62663
1150,0.62696
1151,0.62728
1152,0.6276
1153,0.62793
1154,0.62738
1155,0.62684
1156,0.62716
1157,0.62748
1158,0.62781
1159,0.62813
1160,0.62845
1161,0.62791
1162,0.62737
1163,0.62769
1164,0.62801
1165,0.62833
1166,0.62779
1167,0.62725
1168,0.62671
1169,0.62703
1170,0.6265
1171,0.62681
1172,0.62628
1173,0.62575
1174,0.62521
1175,0.62468
1176,0.625
1177,0.62532
1178,0.62479
1179,0.62511
1180,0.62458
1181,0.62405
1182,0.62352
1183,0.62384
1184,0.62416
1185,0.62447
1186,0.62479
1187,0.62426
1188,0.62458
1189,0.62489
1190,0.62437
1191,0.62385
1192,0.62332
1193,0.62364
1194,0.62312
1195,0.62259
1196,0.62207
1197,0.62239
1198,0.6227
1199,0.62219
1200,0.62167
1201,0.62115
1202,0.62146
1203,0.62095
1204,0.62126
1205,0.62158
1206,0.62189
1207,0.6222
1208,0.62252
1209,0.62283
1210,0.62314
1211,0.62345
1212,0.62376
1213,0.62407
1214,0.62356
1215,0.62387
1216,0.62336
1217,0.62366
1218,0.62315
1219,0.62346
1220,0.62377
1221,0.62408
1222,0.62439
1223,0.62388
1224,0.62337
1225,0.62367
1226,0.62398
1227,0.62347
1228,0.62378
1229,0.62327
1230,0.62358
1231,0.62388
1232,0.62419
1233,0.62449
1234,0.62399
1235,0.62429
1236,0.62379
1237,0.62328
1238,0.62359
1239,0.62389
1240,0.62339
1241,0.62288
1242,0.62238
1243,0.62269
1244,0.62219
1245,0.62249
1246,0.62279
1247,0.62229
1248,0.62179
1249,0.6221
1250,0.6224
1251,0.6227
1252,0.623
1253,0.6233
1254,0.6236
1255,0.6239
1256,0.62341
1257,0.62371
1258,0.62401
1259,0.62431
1260,0.6246
1261,0.6249
1262,0.6252
1263,0.62549
1264,0.62579
1265,0.62609
1266,0.62559
1267,0.6251
1268,0.62461
1269,0.62411
1270,0.62441
1271,0.62392
1272,0.62343
1273,0.62372
1274,0.62402
1275,0.62431
1276,0.62461
1277,0.6249
1278,0.62441
1279,0.62471
1280,0.625
1281,0.62529
1282,0.62559
1283,0.6251
1284,0.62461
1285,0.6249
1286,0.62442
1287,0.62471
1288,0.625
1289,0.62452
1290,0.62403
1291,0.62432
1292,0.62461
1293,0.62413
1294,0.62365
1295,0.62394
1296,0.62346
1297,0.62298
1298,0.62327
1299,0.62356
1300,0.62385
1301,0.62414
1302,0.62366
1303,0.62394
1304,0.62423
1305,0.62452
1306,0.62481
1307,0.62433
1308,0.62462
1309,0.6249
1310,0.62443
1311,0.62395
1312,0.62424
1313,0.62376
1314,0.62329
1315,0.62281
1316,0.62234
1317,0.62263
1318,0.62215
1319,0.62168
1320,0.62121
1321,0.6215
1322,0.62179
1323,0.62207
1324,0.62236
1325,0.62264
1326,0.62293
1327,0.62321
1328,0.62274
1329,0.62227
1330,0.6218
1331,0.62209
1332,0.62237
1333,0.62266
1334,0.62219
1335,0.62172
1336,0.62126
1337,0.62154
1338,0.62108
1339,0.62061
1340,0.6209
1341,0.62118
1342,0.62146
1343,0.621
1344,0.62128
1345,0.62156
1346,0.62184
1347,0.62212
1348,0.6224
1349,0.62268
1350,0.62222
1351,0.6225
1352,0.62278
1353,0.62306
1354,0.62334
1355,0.62288
1356,0.62316
1357,0.62343
1358,0.62297
1359,0.62252
1360,0.62279
1361,0.62307
1362,0.62261
1363,0.62289
1364,0.62317
1365,0.62344
1366,0.62372
1367,0.62399
1368,0.62427
1369,0.62454
1370,0.62409
1371,0.62363
1372,0.62318
1373,0.62345
1374,0.62373
1375,0.624
1376,0.62427
1377,0.62455
1378,0.62482
1379,0.62509
1380,0.62464
1381,0.62491
1382,0.62446
1383,0.62473
1384,0.625
1385,0.62527
1386,0.62554
1387,0.62581
1388,0.62536
1389,0.62491
1390,0.62518
1391,0.62545
1392,0.625
1393,0.62527
1394,0.62482
1395,0.62437
1396,0.62393
1397,0.62419
1398,0.62375
1399,0.62402
1400,0.62357
1401,0.62384
1402,0.62411
1403,0.62366
1404,0.62322
1405,0.62349
1406,0.62376
1407,0.62402
1408,0.62429
1409,0.62456
1410,0.62482
1411,0.62509
1412,0.62535
1413,0.62562
1414,0.62518
1415,0.62544
1416,0.62571
1417,0.62597
1418,0.62623
1419,0.62579
1420,0.62606
1421,0.62562
1422,0.62588
1423,0.62614
1424,0.6257
1425,0.62596
1426,0.62623
1427,0.62649
1428,0.62675
1429,0.62631
1430,0.62657
1431,0.62683
1432,0.62709
1433,0.62736
1434,0.62762
1435,0.62718
1436,0.62744
1437,0.6277
1438,0.62796
1439,0.62752
1440,0.62708
1441,0.62665
1442,0.62691
1443,0.62717
1444,0.62673
1445,0.62699
1446,0.62725
1447,0.62681
1448,0.62707
1449,0.62733
1450,0.62759
1451,0.62784
1452,0.62741
1453,0.62698
1454,0.62724
1455,0.6268
1456,0.62637
1457,0.62594
1458,0.6262
1459,0.62577
1460,0.62603
1461,0.62628
1462,0.62654
1463,0.62679
1464,0.62637
1465,0.62662
1466,0.62688
1467,0.62645
1468,0.62602
1469,0.6256
1470,0.62585
1471,0.6261
1472,0.62636
1473,0.62593
1474,0.62619
1475,0.62576
1476,0.62602
1477,0.62627
1478,0.62585
1479,0.62542
1480,0.62568
1481,0.62525
1482,0.62551
1483,0.62576
1484,0.62601
1485,0.62626
1486,0.62651
1487,0.62609
1488,0.62634
1489,0.6266
1490,0.62617
1491,0.62575
1492,0.62601
1493,0.62626
1494,0.62584
1495,0.62542
1496,0.62567
1497,0.62592
1498,0.62617
1499,0.62642
1500,0.626
1501,0.62625
1502,0.62583
1503,0.62608
1504,0.62566
1505,0.62591
1506,0.6255
1507,0.62575
1508,0.62599
1509,0.62558
1510,0.62517
1511,0.62541
1512,0.625
1513,0.62525
1514,0.6255
1515,0.62508
1516,0.62533
1517,0.62492
1518,0.62516
1519,0.62475
1520,0.62434
1521,0.62459
1522,0.62418
1523,0.62377
1524,0.62402
1525,0.62426
1526,0.62451
1527,0.62475
1528,0.625
1529,0.62525
1530,0.62549
1531,0.62573
1532,0.62598
1533,0.62622
1534,0.62647
1535,0.62606
1536,0.6263
1537,0.62655
1538,0.62679
1539,0.62703
1540,0.62727
1541,0.62751
1542,0.62776
1543,0.628
1544,0.62824
1545,0.62783
1546,0.62807
1547,0.62831
1548,0.62855
1549,0.62815
1550,0.62839
1551,0.62863
1552,0.62887
1553,0.62846
1554,0.62806
1555,0.62765
1556,0.62789
1557,0.62813
1558,0.62773
1559,0.62797
1560,0.62821
1561,0.6278
1562,0.6274
1563,0.62764
1564,0.62724
1565,0.62748
1566,0.62771
1567,0.62795
1568,0.62819
1569,0.62779
1570,0.62739
1571,0.62763
1572,0.62786
1573,0.6281
1574,0.62834
1575,0.62857
1576,0.62881
1577,0.62841
1578,0.62864
1579,0.62888
1580,0.62911
1581,0.62872
1582,0.62832
1583,0.62855
1584,0.62879
1585,0.62839
1586,0.62863
1587,0.62823
1588,0.62846
1589,0.6287
1590,0.62893
1591,0.62916
1592,0.62877
1593,0.629
1594,0.62923
1595,0.62947
1596,0.62907
1597,0.62868
1598,0.62829
1599,0.62789
1600,0.62813
1601,0.62773
1602,0.62797
1603,0.6282
1604,0.62781
1605,0.62804
1606,0.62765
1607,0.62788
1608,0.62811
1609,0.62834
1610,0.62857
1611,0.6288
1612,0.62841
1613,0.62802
1614,0.62763
1615,0.62786
1616,0.62748
1617,0.62709
1618,0.6267
1619,0.62631
1620,0.62593
1621,0.62616
1622,0.62639
1623,0.62662
1624,0.62685
1625,0.62708
1626,0.62669
1627,0.62692
1628,0.62715
1629,0.62676
1630,0.62699
1631,0.62661
1632,0.62623
1633,0.62584
1634,0.62546
1635,0.62508
1636,0.62469
1637,0.62492
1638,0.62454
1639,0.62477
1640,0.625
1641,0.62523
1642,0.62546
1643,0.62508
1644,0.6247
1645,0.62492
1646,0.62454
1647,0.62477
1648,0.625
1649,0.62523
1650,0.62485
1651,0.62508
1652,0.6247
1653,0.62492
1654,0.62515
1655,0.62538
1656,0.6256
1657,0.62583
1658,0.62545
1659,0.62568
1660,0.6253
1661,0.62492
1662,0.62515
1663,0.62538
1664,0.625
1665,0.62523
1666,0.62485
1667,0.62448
1668,0.6247
1669,0.62493
1670,0.62515
1671,0.62537
1672,0.625
1673,0.62522
1674,0.62545
1675,0.62507
1676,0.6253
1677,0.62552
1678,0.62515
1679,0.62537
1680,0.625
1681,0.62522
1682,0.62545
1683,0.62507
1684,0.6247
1685,0.62493
1686,0.62515
1687,0.62537
1688,0.62559
1689,0.62522
1690,0.62485
1691,0.62507
1692,0.6253
1693,0.62552
1694,0.62574
1695,0.62596
1696,0.62559
1697,0.62522
1698,0.62544
1699,0.62507
1700,0.62471
1701,0.62493
1702,0.62515
1703,0.62478
1704,0.625
1705,0.62522
1706,0.62544
